,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19
376,-0.339205,-0.024011,-0.049764,-0.173787,0.143179,0.032994,0.150128,-0.197818,-0.095711,0.303223,0.336070,-0.359316,-0.105619,-0.176003,-0.176313,0.050523,0.481290,0.302381,0.118791,0.021271
377,-0.658005,0.073686,0.324467,0.403177,0.285118,0.291309,-0.467808,-0.622804,0.509128,1.085249,0.412910,-0.214099,0.338063,0.149166,0.189626,-0.235154,0.194877,0.675257,-0.339121,0.441282
378,-0.486241,-0.100893,0.080818,0.071107,0.044905,-0.039156,0.174270,-0.680754,-0.324022,0.989861,0.456507,-0.654013,0.074261,-0.316596,-0.370698,0.212799,0.829385,0.307434,0.011969,0.322009
379,-0.538449,-0.021421,-0.141806,-0.177801,0.208030,0.057600,0.263923,-0.478974,-0.098490,0.608365,0.422870,-0.583670,-0.106928,-0.192027,-0.301660,0.099916,0.797705,0.432966,0.126167,0.031815
380,-0.393933,-0.219611,0.014332,-0.249059,0.157690,0.103247,0.388278,-0.367063,0.031740,0.640927,0.195259,-0.663518,-0.223698,-0.198978,-0.288820,0.227372,0.843161,0.192957,0.061235,0.390794
381,-0.641473,-0.051220,-0.228133,-0.235573,0.250005,0.055970,0.259939,-0.514950,-0.068765,0.342953,0.342359,-0.553704,0.023687,-0.148405,-0.206011,0.052595,0.731357,0.354486,0.055403,-0.102216
382,-0.288960,-0.201379,-0.036835,-0.031942,-0.107897,-0.190451,0.408300,-0.359596,-0.373057,0.563829,0.214752,-0.543551,-0.067665,-0.342957,-0.447776,0.204920,0.826445,0.015282,0.088949,0.300683
383,-0.428655,-0.035211,-0.280105,-0.087045,0.083887,0.020306,0.271030,-0.409651,-0.147310,0.296000,0.259239,-0.458845,-0.137605,-0.234772,-0.363122,0.125887,0.789516,0.307615,0.122444,-0.043592
384,-0.550977,-0.065703,-0.118967,-0.246142,0.173346,0.020110,0.278931,-0.423377,-0.171571,0.493301,0.453812,-0.568975,-0.171930,-0.208369,-0.348783,0.095700,0.871528,0.393573,0.123114,0.061927
385,-0.410355,-0.038461,-0.204304,-0.213836,0.037544,-0.042582,0.249631,-0.262434,-0.206574,0.131227,0.193495,-0.386173,-0.089392,-0.191006,-0.267338,0.070878,0.599638,0.170175,0.145175,-0.086818
386,-0.424552,-0.038621,0.194583,0.029435,0.455839,0.177271,0.021625,-0.323684,0.456519,0.625204,0.481421,-0.234304,-0.064224,0.050028,0.045692,0.099225,0.313180,0.706635,-0.145748,0.116962
387,-0.225207,-0.065238,0.146249,-0.118668,0.419419,0.164274,0.013091,-0.410234,0.322830,0.627705,0.622887,-0.365578,-0.031487,-0.034237,-0.037242,0.128440,0.380006,0.425248,-0.117509,0.073252
388,-0.380942,0.099052,-0.075506,0.041163,-0.052539,-0.020421,-0.136426,-0.306358,-0.141473,0.219043,0.621723,-0.262404,0.023719,-0.114850,-0.071967,0.177146,0.186394,0.620150,-0.462371,0.090879
389,-0.296284,-0.070504,-0.098008,0.080620,0.100488,0.098497,0.020407,-0.316239,0.082977,0.275113,0.303824,-0.187440,-0.032511,-0.066576,-0.102859,0.094871,0.248605,0.315745,-0.165292,0.008258
390,-0.179057,0.079500,0.242736,-0.097870,0.215422,0.240991,-0.193738,-0.318890,0.362964,0.446416,0.400727,-0.358143,-0.045726,0.223514,-0.015834,0.030772,0.187205,0.494836,-0.273813,0.056855
391,-0.103701,0.063263,0.342559,-0.437251,0.258118,-0.004389,0.019342,0.061788,0.156316,0.350920,0.398816,-0.154828,-0.084411,0.020317,-0.033038,0.033304,-0.005560,0.244999,0.148357,0.042109
392,-0.197815,-0.125350,0.396342,0.340720,0.079048,-0.055360,0.044392,-0.528405,0.264902,0.696023,0.154430,-0.156960,0.051673,-0.124216,-0.091713,0.068068,0.424683,0.220836,0.084577,0.248998
393,-0.097653,0.032198,0.286633,-0.186415,0.241097,-0.050067,0.003059,-0.028189,0.070696,0.257342,0.404388,-0.148986,-0.090262,0.169119,0.034258,0.101209,-0.074102,0.446939,0.067710,0.104373
394,-0.103503,-0.013810,0.296584,-0.055829,0.308544,0.146109,0.036428,-0.165108,0.115726,0.531395,0.445427,-0.298999,-0.100615,0.036286,-0.001256,0.033278,0.112432,0.178168,-0.032496,0.049647
395,-0.129758,0.112677,0.120678,-0.142313,0.115105,0.042109,-0.082098,-0.025176,0.234501,0.253627,0.362828,-0.051190,-0.037479,0.062010,0.084920,0.116168,0.041053,0.390790,-0.176305,-0.017569
396,-0.456359,-0.183379,-0.022798,0.156210,0.405627,0.261236,0.065811,-0.540171,0.642006,0.723909,0.413411,-0.386799,-0.018017,0.174595,-0.065831,0.147952,0.468590,0.514452,-0.234208,0.218777
397,-0.340681,-0.173048,-0.206994,0.285576,0.164730,0.229188,0.082183,-0.523304,0.648909,0.491201,0.010209,-0.425031,0.128821,0.265681,-0.004255,0.248735,0.272015,0.276645,-0.270465,0.163164
398,-0.158541,-0.174740,0.403827,-0.692834,0.071080,-0.007675,0.089350,-0.274978,0.255739,0.446572,0.659368,-0.656391,0.142609,0.591186,0.101368,0.250891,0.537343,0.471537,-0.230453,0.154585
399,-0.336799,-0.154005,0.433443,0.095698,0.884613,0.471344,0.032573,-0.304104,1.179384,0.470954,0.445954,-0.061392,-0.072055,0.130290,0.175227,0.027795,0.213808,0.884161,0.166449,0.028852
400,-0.046163,-0.121425,0.130500,-0.593011,0.231188,0.167090,0.095115,-0.076537,0.168904,0.325012,0.781168,-0.500168,-0.031980,0.367675,-0.031709,0.050168,0.253466,0.376553,-0.144240,0.156341
401,-0.525191,0.033532,0.053588,0.050353,0.284358,0.154065,-0.146671,-0.492286,0.264815,0.665776,0.578401,-0.297373,0.105223,0.152145,0.032848,0.101800,0.280261,0.694544,-0.269207,0.145952
402,-0.278206,-0.171770,0.106724,0.085447,0.407135,0.300609,-0.036167,-0.557977,0.464402,0.573619,0.603856,-0.323202,0.062697,0.218375,-0.042286,0.025519,0.394540,0.609408,-0.242015,0.142784
403,-0.248990,-0.146187,-0.109088,-0.073012,-0.031361,-0.131718,0.187480,-0.250796,-0.309566,0.186745,0.039283,-0.350796,0.031492,-0.299292,-0.215560,0.114579,0.456510,-0.026858,0.221386,0.068495
404,-0.083810,-0.031119,0.390297,-0.769034,-0.008586,-0.090095,0.271390,0.304353,-0.002942,-0.138317,0.175671,-0.282978,-0.138034,0.145328,0.112985,0.248292,0.096203,0.271477,0.040962,-0.017217
405,-0.462675,0.020842,0.230344,-0.084131,0.437639,0.158249,-0.033935,-0.404761,0.390272,0.788188,0.664738,-0.345144,-0.060660,0.060882,-0.016563,-0.017675,0.343720,0.595444,-0.193152,0.168153
406,0.043432,-0.123979,0.195769,-0.113242,0.412908,0.240554,0.153267,-0.308093,0.263824,0.229678,0.465617,-0.273411,-0.007767,0.151561,-0.187557,-0.210597,0.212477,0.275852,-0.077789,0.027031
407,-0.304726,-0.030840,0.042537,0.016533,0.315394,0.192089,-0.073905,-0.332460,0.283858,0.497951,0.300534,-0.283613,0.085693,0.143047,0.075713,0.000930,0.198229,0.360725,-0.068127,0.158176
408,-0.207991,-0.003863,0.389639,-0.542646,0.466832,0.020846,0.084432,-0.066183,0.168661,0.618825,0.656097,-0.333056,-0.122387,0.102429,-0.053514,0.182078,0.124896,0.531414,0.169729,0.186618
409,-0.152631,-0.177075,0.322942,-0.176947,0.105516,0.115749,-0.015923,-0.520282,0.409538,0.318767,0.309109,-0.387390,0.298485,0.690538,0.154271,0.097362,0.406770,0.332842,-0.296837,0.185406
410,-0.368696,-0.088713,0.016615,-0.803378,0.202612,-0.049134,0.131389,-0.078344,0.177172,0.578597,0.769105,-0.724138,-0.029950,0.084091,-0.142825,0.182197,0.504444,0.452785,-0.093215,0.199188
411,-0.375987,0.187433,0.149832,-0.430640,-0.065318,-0.167246,-0.097317,0.008282,-0.241782,0.251244,0.817366,-0.399072,-0.051724,-0.061617,-0.050966,0.157042,0.061095,0.587715,-0.312493,0.115436
412,-0.536994,-0.137299,0.219347,0.268361,0.385072,0.197650,-0.003454,-0.794262,0.542529,0.894909,0.586008,-0.388786,0.162841,0.225831,0.176319,0.025854,0.318013,0.501534,-0.171488,0.320447
413,-0.302069,0.062615,0.177548,-0.333563,0.321037,0.028904,-0.016682,-0.141655,0.169789,0.560403,0.474017,-0.335611,-0.001788,0.058735,-0.080587,0.060359,0.202148,0.463649,0.021414,0.093954
414,-0.174297,-0.094716,0.246790,0.131529,0.651175,0.489830,-0.187542,-0.580783,0.611695,0.798881,0.602215,-0.327941,0.056338,0.200625,0.088478,-0.141378,0.405433,0.528204,-0.208273,0.082879
415,-0.442076,0.077809,0.207951,-0.085731,0.590518,0.298497,-0.000387,-0.562140,0.552381,0.758315,0.691324,-0.509864,-0.112378,0.087967,-0.128560,0.005953,0.587711,0.799471,-0.093978,0.074758
416,-0.314770,0.043016,0.238941,-0.197052,0.300391,0.005889,-0.040048,-0.248695,0.321286,0.572156,0.607821,-0.232757,-0.032044,0.015824,0.015964,0.011402,0.162512,0.497002,-0.265178,0.013685
417,0.134742,-0.164363,0.223684,-0.366332,0.260268,0.035245,0.161846,-0.020956,0.269594,0.132130,0.419636,-0.165107,-0.100318,0.228787,-0.074878,-0.068441,0.247573,0.304708,-0.053815,0.024122
418,-0.006679,0.022996,0.148015,0.275467,0.227413,0.087032,-0.243444,-0.398281,0.417004,0.229258,0.123747,-0.123791,0.209625,0.271267,0.173906,0.052563,0.147925,0.322772,-0.300919,-0.012601
419,-0.239552,0.041904,-0.043716,-0.063530,0.254022,0.023000,0.084723,-0.227414,0.055503,0.260180,0.352264,-0.218494,-0.144513,-0.035286,-0.112876,-0.000778,0.275705,0.409284,-0.004628,0.029797
420,-0.295501,0.030913,0.299266,-0.147849,0.366723,0.144125,-0.116034,-0.365947,0.604282,0.723817,0.642988,-0.244571,0.012682,0.222156,0.034650,0.098988,0.259211,0.627342,-0.338969,0.211028
421,-0.462804,-0.007769,-0.068121,0.094563,0.303360,0.098314,0.034897,-0.553216,0.395492,0.554449,0.401648,-0.277961,0.017281,0.086450,-0.015885,0.074960,0.420350,0.583307,-0.185821,-0.043438
422,-0.552943,-0.012381,0.358076,0.228331,0.550581,0.349533,-0.267085,-0.606327,0.745262,1.077721,0.595627,-0.549208,0.152483,0.143747,0.110339,-0.000102,0.226831,0.665142,-0.166752,0.243983
423,-0.248160,-0.031356,-0.255990,0.154329,0.357000,0.267276,0.025616,-0.601777,0.043055,0.436951,0.281136,-0.336199,0.038062,-0.120915,-0.168694,-0.157802,0.415879,0.270300,0.053337,-0.004063
424,-0.105209,-0.007457,0.214204,-0.139769,0.071949,0.091786,-0.110747,-0.189178,0.219999,0.300807,0.505325,-0.136485,-0.102806,0.086992,-0.082390,0.062893,0.141679,0.300656,-0.250191,0.079158
425,-0.404106,0.114348,0.175457,0.305257,0.212931,0.172899,-0.309241,-0.388220,0.398671,0.760973,0.405666,-0.236561,0.117508,0.194619,0.178427,-0.002753,0.034021,0.329351,-0.232265,0.257796
426,-0.214783,0.085134,0.186668,0.281904,0.117250,0.243784,-0.379766,-0.366602,0.438606,0.537055,0.072546,-0.049863,0.111771,0.255818,0.239037,-0.123616,-0.132788,0.191630,-0.160847,0.229940
427,-0.416319,-0.019708,0.165007,-0.174667,0.271897,0.042442,0.118725,-0.300564,0.038646,0.619971,0.525527,-0.464444,-0.110328,-0.064646,-0.145223,0.008483,0.478688,0.436093,0.089772,0.108366
428,-0.096003,-0.019355,-0.016871,0.038432,-0.049670,0.040617,0.009057,-0.160386,-0.043432,0.183863,0.171527,-0.127553,-0.042440,-0.144787,-0.158735,0.045457,0.190366,0.157230,-0.101634,0.040118
429,-0.465934,0.048423,0.204669,0.051208,0.354706,0.230146,-0.184519,-0.466721,0.326284,0.880470,0.601855,-0.276223,0.043761,0.158847,-0.016362,0.081428,0.370144,0.700958,-0.267886,0.114145
430,-0.276155,0.010842,0.165587,-0.077618,0.354763,0.092487,-0.082217,-0.279389,0.344357,0.553813,0.414182,-0.166379,0.013358,0.099057,0.026668,0.058597,0.225064,0.370805,-0.049831,0.056128
431,-0.332598,-0.058711,0.102241,0.084691,0.233050,0.216888,-0.069035,-0.388682,0.249487,0.640846,0.379736,-0.252407,0.025525,0.010723,-0.055406,0.080481,0.368473,0.407020,-0.172668,0.132075
432,-0.205410,0.094168,0.413174,-0.377074,0.491180,0.032267,0.040578,0.007762,0.305468,0.411869,0.500752,-0.057261,-0.131945,-0.012213,-0.003059,0.033374,0.142980,0.503711,0.042953,0.020111
433,-0.274731,0.027233,0.308542,-0.077392,0.389384,0.240609,-0.040302,-0.286640,0.355308,0.647072,0.504054,-0.299684,-0.066400,0.098549,-0.003113,0.059883,0.274355,0.415326,-0.174970,0.032450
434,-0.069723,0.033975,0.277900,-0.084687,-0.052513,0.069911,0.075290,-0.185650,0.124673,0.324198,0.574520,-0.204102,-0.203122,0.045577,-0.273755,0.035174,0.387954,0.319265,-0.399389,0.183408
435,0.057515,0.087026,0.293295,0.072410,0.114812,-0.078117,-0.071419,-0.057670,0.307304,0.403655,0.244490,0.054035,-0.010244,0.065536,-0.006267,-0.036423,0.028060,0.187133,-0.135594,0.161100
436,-0.348245,0.005690,0.178773,0.007638,0.365024,0.163066,-0.001801,-0.415960,0.442934,0.619175,0.494029,-0.329035,-0.047053,0.119417,-0.024381,0.063154,0.305812,0.489052,-0.168994,0.113131
437,-0.350867,-0.070391,0.224793,0.013818,0.407095,0.199050,0.040249,-0.342603,0.439024,0.529480,0.380973,-0.232683,-0.026572,0.054608,0.068350,0.084392,0.262996,0.531782,-0.016329,0.090311
438,-0.225949,-0.037103,-0.093459,0.137935,0.189895,0.124022,0.052070,-0.411918,0.166462,0.405309,0.261134,-0.236935,-0.000077,-0.185853,-0.195212,0.007006,0.314780,0.297812,0.034751,-0.032268
439,-0.328338,-0.114264,0.153184,0.057132,0.473805,0.321673,0.086567,-0.531683,0.481801,0.546477,0.626452,-0.373746,-0.068466,0.168079,-0.167311,-0.005081,0.463676,0.571496,-0.124668,0.074207
440,-0.141287,-0.066632,-0.023090,0.269547,0.195845,0.009447,0.013854,-0.357089,0.525018,0.457447,0.205407,-0.057683,0.051455,0.120863,0.011156,0.153976,0.097677,0.341856,-0.263608,0.107288
441,-0.276534,-0.109141,0.054585,0.098918,0.243568,0.111841,0.020117,-0.392617,0.594809,0.621860,0.340937,-0.216280,0.050927,0.129212,-0.008310,0.153975,0.214141,0.438242,-0.247750,0.123448
442,0.127539,-0.039802,0.133239,0.391841,0.288924,0.259058,-0.230851,-0.052297,0.282069,0.362916,0.178607,-0.004954,0.232349,0.288136,0.179346,-0.047044,-0.184913,-0.102453,-0.319286,-0.057606
443,0.054270,0.025337,0.082287,0.369731,0.141622,-0.134465,-0.045427,-0.126255,0.406271,0.267620,0.218017,0.261194,0.192523,0.132349,0.028686,0.177413,-0.068518,0.185539,-0.336252,-0.080582
444,-0.167035,0.009386,0.115426,0.033000,0.360213,0.026989,-0.066044,-0.152426,0.485355,0.271697,0.265085,0.029388,0.064595,0.100013,0.046228,0.040314,0.142531,0.480695,-0.127680,-0.001771
445,-0.272306,0.098480,-0.188781,0.152246,0.439060,0.131421,-0.000926,-0.571295,0.295833,0.404104,0.405351,-0.234104,-0.079712,-0.135934,-0.227003,-0.084919,0.584939,0.597673,-0.237494,-0.210911
446,-0.455540,0.108396,-0.091085,0.319060,0.298935,0.191930,-0.216688,-0.518672,0.236100,0.601845,0.306055,-0.202486,0.099287,-0.100204,-0.015908,-0.280494,0.323753,0.376705,-0.245271,-0.057411
447,-0.377913,0.133525,-0.048306,0.318208,0.427956,0.139255,-0.053807,-0.631930,0.384691,0.764064,0.453689,-0.257978,0.014999,-0.029182,-0.087232,-0.070151,0.400386,0.578524,-0.227834,0.003309
448,-0.655287,0.240643,0.174487,0.661277,0.064377,0.393831,-0.416585,-0.778502,0.687290,1.095258,0.233758,-0.235219,0.291281,0.369086,0.338667,-0.271463,-0.118226,0.264285,-0.319664,0.476786
449,-0.294572,0.002878,-0.201019,0.089398,0.180433,0.144673,0.020810,-0.422935,0.092706,0.197437,0.269240,-0.215343,-0.020744,-0.066758,-0.172900,-0.011844,0.415956,0.365157,-0.084959,-0.155009
450,-0.415849,0.063786,0.221677,-0.011246,0.370278,0.245594,-0.161343,-0.376656,0.536740,0.849154,0.660032,-0.393385,0.026997,0.256236,0.148708,0.115708,0.174896,0.556792,-0.285128,0.264953
451,-0.370749,-0.038195,0.178936,-0.065971,0.345387,0.202480,-0.050688,-0.408505,0.429076,0.740641,0.580361,-0.375333,0.092754,0.121128,0.008239,0.058693,0.332500,0.513634,-0.180383,0.134549
452,-0.361804,-0.038196,0.248415,0.002633,0.390202,0.227082,-0.055640,-0.429205,0.482718,0.712990,0.537476,-0.280327,-0.021522,0.073896,0.046105,0.102966,0.350802,0.610344,-0.164263,0.175065
453,-0.167061,0.001920,0.128213,0.105001,0.222519,0.069504,-0.090724,-0.307663,0.337565,0.501757,0.295309,-0.201187,0.039412,0.058540,0.027810,-0.014782,0.204060,0.321813,-0.121446,0.079918
454,-0.418922,0.015795,0.437905,-0.331035,0.522659,0.142134,0.127670,-0.270386,0.362157,0.726613,0.799526,-0.382800,-0.079654,0.239580,0.061913,0.224156,0.183383,0.813589,0.127385,0.237146
455,-0.247644,0.016498,0.435571,-0.340751,0.398734,0.095743,0.104178,-0.035152,0.231231,0.432739,0.559184,-0.153238,-0.145436,0.183037,0.131844,0.206365,-0.018283,0.644951,0.229330,0.215596
456,-0.235046,0.011114,0.439075,-0.359588,0.437554,0.092178,0.146794,-0.060558,0.260531,0.430826,0.603314,-0.182557,-0.166225,0.216204,0.128659,0.213341,-0.012822,0.654428,0.254922,0.220453
457,-0.466491,0.007287,0.126496,-0.013902,0.436990,0.284808,0.041540,-0.483280,0.404598,0.641424,0.511762,-0.321918,-0.046520,0.055276,-0.033255,-0.011235,0.445970,0.608606,-0.038928,0.039636
458,-0.131702,0.037797,0.107421,-0.145817,0.100100,0.097011,-0.048180,-0.082740,0.196791,0.271771,0.317620,-0.131304,-0.056706,0.078131,0.009708,0.091990,0.106786,0.348486,-0.131271,0.035054
459,-0.392209,-0.011446,0.054487,0.066678,0.498836,0.217684,0.025688,-0.499815,0.475350,0.675568,0.538595,-0.317420,-0.010259,0.037539,-0.017249,-0.001664,0.458427,0.621707,-0.086075,0.052858
460,-0.275820,-0.051843,0.029203,0.015346,0.376659,0.174302,-0.031244,-0.422545,0.192888,0.538010,0.410711,-0.313334,0.131017,0.130315,0.106593,0.016820,0.243260,0.341507,-0.102244,0.015626
461,-0.419345,-0.061452,0.254735,0.105437,0.584737,0.451647,-0.004424,-0.743753,0.530188,1.068137,0.700475,-0.518898,0.125204,0.159460,0.038413,-0.112754,0.517416,0.653764,-0.233524,0.157958
462,-0.396740,-0.015460,0.031256,0.130759,0.305334,0.081383,0.090314,-0.238004,0.278280,0.191262,0.220582,-0.140276,-0.024286,-0.022806,0.035499,0.058610,0.225024,0.448525,-0.103188,-0.045795
463,-0.494373,-0.033486,0.127445,0.116915,0.606107,0.306962,-0.109980,-0.668110,0.519053,0.949263,0.670961,-0.505478,0.058751,0.023973,-0.040734,-0.019864,0.561781,0.708475,-0.131925,0.020842
464,-0.100502,-0.009360,-0.025489,0.239251,0.324729,0.082890,-0.012929,-0.474654,0.329432,0.270399,0.216067,-0.138640,-0.003128,0.018952,0.084913,0.043604,0.183029,0.283380,-0.121678,0.008361
465,-0.069918,-0.106268,-0.021522,0.417634,0.111827,0.020513,0.057544,-0.229407,0.430024,0.226451,0.018078,0.064402,0.127935,0.113177,0.008465,0.135222,-0.003773,0.160258,-0.143885,-0.022313
466,-0.376951,-0.081355,0.021279,0.186045,0.380745,0.224792,0.012400,-0.522168,0.221546,0.582882,0.311436,-0.324187,0.032682,0.007419,-0.053518,-0.133814,0.449358,0.463627,-0.117440,0.121445
467,-0.313750,-0.166487,-0.092379,0.389711,0.316968,0.201004,0.039082,-0.562134,0.732895,0.865385,0.359880,-0.223029,0.107756,0.291987,0.066845,0.227317,0.195020,0.381880,-0.401629,0.240047
468,-0.532252,-0.045720,0.021954,0.287295,0.432203,0.150719,0.019278,-0.540762,0.512176,0.875325,0.565904,-0.316596,0.128982,0.211898,-0.008185,0.131036,0.322533,0.566942,-0.402795,0.047329
469,-0.214925,0.001470,0.152092,-0.072970,0.320081,0.193619,-0.034781,-0.516889,0.395722,0.638841,0.489319,-0.232711,0.043218,0.207316,-0.005335,-0.010432,0.329039,0.446791,-0.165013,0.089334
470,-0.349631,-0.178281,-0.271111,0.566252,0.221121,0.202235,0.100198,-0.838873,0.348899,0.322132,0.201619,-0.154453,0.072499,0.072257,-0.088805,0.046650,0.577311,0.224948,-0.203405,-0.133920
471,-0.429438,0.018649,-0.083768,0.306335,0.372456,0.298469,-0.087651,-0.613534,0.451782,0.582002,0.468881,-0.265889,0.101904,0.073025,-0.006876,-0.009618,0.386376,0.586013,-0.110611,0.001860
472,-0.287742,-0.019028,0.207605,-0.009849,0.440535,0.195561,0.056592,-0.538029,0.339046,0.653469,0.586318,-0.402558,0.097789,0.179940,-0.070532,-0.081982,0.351684,0.482393,-0.003258,0.114980
473,-0.206882,-0.014915,-0.092647,0.151771,0.113261,0.105703,0.014910,-0.385509,0.180704,0.162940,0.166856,-0.143337,0.028544,0.104820,-0.014900,-0.011977,0.324654,0.252681,-0.079898,0.005994
474,-0.157379,0.094679,0.035935,0.199787,0.110610,0.251193,-0.151062,-0.247636,0.205167,0.359692,0.091669,-0.056681,-0.026135,0.065570,-0.038374,-0.138753,0.111566,0.178816,-0.078340,0.148201
475,-0.030956,-0.148031,0.139603,-0.126038,0.205717,0.191742,0.148042,-0.208376,0.362948,0.117029,0.401407,-0.159121,-0.100432,0.174152,-0.013039,0.059538,0.215552,0.335175,-0.106470,0.020393
476,-0.197977,0.047784,-0.098119,0.065672,0.067214,-0.070122,-0.041572,-0.155515,0.094123,0.143630,0.222550,-0.093755,-0.046783,-0.026490,0.029984,0.053276,0.092811,0.241714,-0.111827,-0.208679
477,-0.284087,-0.018228,0.261235,-0.698961,0.384172,-0.020712,0.161437,-0.020249,0.093196,0.696674,0.871914,-0.452435,-0.176751,0.053626,-0.130550,0.193810,0.373934,0.590524,0.069862,0.153208
478,-0.206669,-0.059999,0.303246,-0.308467,0.379002,0.069379,0.097820,-0.154805,0.091776,0.510914,0.502183,-0.269928,-0.020246,0.171061,0.016505,0.157065,0.104213,0.415691,0.151620,0.110730
479,-0.134393,0.020240,0.464040,-0.146059,0.397120,-0.006354,-0.028944,-0.079593,0.313439,0.497722,0.665434,-0.112033,-0.132933,0.283303,0.140608,0.093992,-0.155904,0.839802,0.069324,0.193664
480,-0.238999,-0.042118,0.175228,-0.360408,0.365556,0.062430,0.068697,-0.174519,0.161238,0.558446,0.492200,-0.314296,-0.016387,0.085496,-0.073884,0.105488,0.234031,0.393281,0.089264,0.045661
481,0.003539,0.072633,0.168376,0.203544,0.170247,0.054031,-0.287641,-0.203718,0.311930,0.560625,0.317186,-0.174473,0.040528,0.075653,0.097128,-0.022041,-0.050683,0.158704,-0.305594,0.149522
482,-0.183874,0.007573,0.182711,-0.154165,0.194765,0.163397,-0.009823,-0.193693,0.293950,0.401086,0.453596,-0.076654,0.004606,-0.030427,-0.009531,0.042522,0.213811,0.465334,-0.071320,0.001077
483,-0.465615,0.045174,0.203238,0.308600,0.273808,0.309106,-0.201517,-0.466964,0.500130,0.693773,0.290892,-0.332374,0.166344,0.167387,0.155062,-0.131124,0.081728,0.405502,-0.134157,0.214027
484,-0.309056,-0.096215,0.273077,0.234693,0.457219,0.163105,-0.123780,-0.443312,0.582137,0.642482,0.393291,-0.143299,0.119118,0.267952,0.145882,0.090051,0.116617,0.456274,-0.110357,0.139123
485,-0.234589,0.015585,0.153799,0.123293,0.249757,0.070598,-0.095062,-0.381861,0.385537,0.625259,0.358041,-0.252743,0.000695,0.047005,-0.000381,-0.004453,0.255241,0.368773,-0.152614,0.138013
486,0.089663,0.147130,0.194294,0.262819,0.149522,-0.217163,-0.083418,-0.061732,0.206770,0.581786,0.359071,0.218938,0.089420,0.061846,-0.052564,-0.077316,-0.181845,0.175757,-0.295268,0.245405
487,-0.224485,0.015331,0.149291,0.032853,0.201691,0.106483,-0.057602,-0.205835,0.210128,0.396872,0.310055,-0.233950,-0.002947,0.015758,-0.025441,0.006590,0.147947,0.261239,-0.036942,0.074079
488,-0.513526,-0.035698,0.350726,-0.654659,0.452766,0.105739,0.035814,-0.392946,0.366379,0.933823,1.138544,-0.751861,-0.054132,0.145962,-0.086306,0.113741,0.606795,0.793644,-0.172064,0.176472
489,-0.268977,0.010345,0.153030,-0.127884,0.257561,0.211021,-0.086141,-0.432114,0.220051,0.635912,0.639788,-0.288052,0.003129,0.034877,-0.063228,0.009427,0.387077,0.452421,-0.144516,0.071921
490,-0.270811,-0.015767,0.248923,-0.096703,0.310181,0.145233,0.035521,-0.233922,0.153981,0.651945,0.387743,-0.301558,-0.026429,-0.108435,-0.025744,0.071325,0.212228,0.292642,0.080112,0.115060
491,-0.349428,0.011856,0.110882,0.008073,0.393537,0.170992,-0.003539,-0.383621,0.422467,0.541766,0.456342,-0.223758,-0.041714,0.042130,0.053113,0.044645,0.262935,0.587459,-0.105682,0.085065
492,-0.180843,-0.024877,0.104637,0.054185,0.239814,0.096356,-0.027159,-0.229542,0.175693,0.405481,0.251412,-0.211581,-0.020699,-0.001094,-0.013392,0.036769,0.115577,0.217873,-0.009395,0.056325
493,-0.316294,-0.015994,0.253523,0.102753,0.436256,0.193773,-0.046131,-0.494271,0.394180,0.854567,0.586301,-0.367830,-0.010880,0.150799,0.065798,0.036746,0.296398,0.607564,-0.073222,0.158051
494,-0.026566,0.060862,0.340733,0.075965,0.207705,0.161481,-0.167491,-0.130046,0.273682,0.521093,0.192414,-0.103341,0.051909,0.172170,0.136664,-0.052685,-0.132964,0.110736,0.095412,0.074691
495,-0.033401,0.067188,0.239559,0.256998,0.209892,0.075197,-0.047890,-0.183195,0.318553,0.579501,0.267593,0.057167,0.064899,0.090728,0.060472,-0.009199,-0.004240,0.181481,-0.112399,0.194441
496,-0.261625,0.022677,0.334020,-0.074910,0.295154,0.110497,0.006142,-0.276270,0.329933,0.717323,0.614699,-0.332020,-0.063095,0.122029,-0.095497,-0.055987,0.297132,0.452695,-0.157024,0.122539
497,-0.189660,0.170185,0.446336,-0.110151,0.361453,-0.127411,0.161018,0.107131,0.024083,0.567602,0.589666,0.135252,-0.246947,-0.048341,-0.154386,-0.202480,-0.014038,0.482799,-0.069412,0.225235
498,-0.278262,0.028240,0.120920,-0.062456,0.229272,0.129760,-0.022727,-0.321325,0.234581,0.470270,0.420897,-0.196523,-0.049795,0.060619,-0.034882,-0.027252,0.253951,0.471862,-0.167281,0.080457
499,-0.293653,-0.156359,0.166338,0.607070,0.165772,0.197465,-0.111687,-0.627236,0.593809,0.820028,0.159382,-0.204886,0.082594,0.083541,-0.045288,0.057919,0.299889,0.262422,-0.302925,0.093596
500,-0.279212,-0.213295,-0.178972,0.499185,0.017357,0.262746,-0.010457,-0.573120,0.308037,0.491891,0.039955,-0.236176,0.266301,0.095476,0.110175,0.098838,0.019388,0.011682,-0.215950,0.205922
501,-0.097391,0.123736,0.303035,0.263850,0.353704,-0.089960,-0.151162,-0.190952,0.563189,0.908070,0.582624,0.164949,0.068313,0.191450,0.070098,-0.110105,-0.135808,0.420437,-0.395927,0.317271
